condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t1__gemini_3_flash_preview,1,3,25.4,9,8,8.4,0,5,2,2,127,2.3838,0.3261,0.8648,3,3,gemini-3-flash-preview,18752,3406
s1__t1__gemini_3_flash_preview,1,4,21.4,5,8,8.4,0,5,2,2,149,2.5123,0.4651,0.8735,3,3,gemini-3-flash-preview,19254,4694
s1__t1__gemini_3_flash_preview,1,5,25.4,9,8,8.4,0,5,2,2,166,1.9009,0.3562,0.8797,3,3,gemini-3-flash-preview,24406,4154
s1__t1__gemini_3_flash_preview,1,6,24.6,9,8,7.6,0,6,3,2,175,2.1944,0.4449,0.8879,2,2,gemini-3-flash-preview,25772,2936
s1__t1__gemini_3_flash_preview,1,7,23.2,7,9,7.2,0,6,4,2,214,2.171,0.5122,0.9632,3,3,gemini-3-flash-preview,12536,2907
s1__t1__gemini_3_flash_preview,1,8,19,3,9,7,1,6,4,2,220,1.1036,0.1524,0.9236,2,2,gemini-3-flash-preview,23587,3047
s1__t1__gemini_3_flash_preview,1,9,25,9,9,7,0,6,4,2,213,2.292,0.4978,0.7968,2,2,gemini-3-flash-preview,45280,2751
s1__t1__gemini_3_flash_preview,1,10,21.6,8,7,6.6,0,7,3,2,223,2.5986,0.5166,0.7877,2,2,gemini-3-flash-preview,26862,2940
s1__t1__gemini_3_flash_preview,1,11,19.6,8,5,6.6,0,7,3,2,243,2.392,0.5514,0.8117,3,3,gemini-3-flash-preview,23116,3188
s1__t1__gemini_3_flash_preview,1,12,21.4,8,6,7.4,0,6,3,2,222,2.2219,0.5837,0.8678,2,2,gemini-3-flash-preview,24058,3380
s1__t1__gemini_3_flash_preview,1,13,22.4,8,7,7.4,0,6,3,2,199,1.9016,0.4592,0.9843,2,2,gemini-3-flash-preview,23771,2333
s1__t1__gemini_3_flash_preview,1,14,22.4,8,7,7.4,0,6,3,2,236,2.5371,0.4797,0.94,3,3,gemini-3-flash-preview,14221,5290
s1__t1__gemini_3_flash_preview,1,15,22.4,8,7,7.4,0,6,3,2,202,2.3811,0.4693,0.854,3,3,gemini-3-flash-preview,21435,2977
s1__t1__gemini_3_flash_preview,2,1,21.2,5,7,9.2,0,4,1,0,42,2.2462,0.3206,0.9508,3,3,gemini-3-flash-preview,24582,3758
s1__t1__gemini_3_flash_preview,2,2,26,9,8,9,0,5,1,1,75,2.2819,0.3431,0.8273,3,3,gemini-3-flash-preview,25827,3104
s1__t1__gemini_3_flash_preview,2,3,26,9,8,9,0,5,1,1,108,2.0399,0.3361,0.9131,3,3,gemini-3-flash-preview,24047,2512
s1__t1__gemini_3_flash_preview,2,4,21,8,5,8,1,6,2,1,154,1.8564,0.3013,0.9353,2,2,gemini-3-flash-preview,24934,2215
s1__t1__gemini_3_flash_preview,2,5,20.4,6,7,7.4,0,6,3,1,177,1.8791,0.3134,0.8894,2,2,gemini-3-flash-preview,46635,2337
s1__t1__gemini_3_flash_preview,2,6,24.4,9,8,7.4,0,6,3,1,177,2.2346,0.4505,0.9193,3,3,gemini-3-flash-preview,7372,3177
s1__t1__gemini_3_flash_preview,2,7,24.4,9,8,7.4,0,6,3,1,198,2.2447,0.4701,0.8895,3,3,gemini-3-flash-preview,11904,2967
s1__t1__gemini_3_flash_preview,2,8,16.4,7,2,7.4,1,6,3,1,202,2.2141,0.4599,0.9173,2,2,gemini-3-flash-preview,23896,2551
s1__t1__gemini_3_flash_preview,2,9,23.4,8,8,7.4,0,6,3,1,234,2.1424,0.4324,0.8612,3,3,gemini-3-flash-preview,12248,3495
s1__t1__gemini_3_flash_preview,2,10,19.2,5,7,7.2,1,7,3,1,252,1.9782,0.4229,0.9587,2,2,gemini-3-flash-preview,26133,2167
s1__t1__gemini_3_flash_preview,2,11,23.2,9,7,7.2,0,7,3,1,252,2.458,0.497,0.9433,2,2,gemini-3-flash-preview,21081,2361
s1__t1__gemini_3_flash_preview,2,12,24.2,9,8,7.2,0,7,3,1,245,2.4749,0.5318,0.8997,3,3,gemini-3-flash-preview,22007,3191
s1__t1__gemini_3_flash_preview,2,13,22.2,8,7,7.2,0,7,3,1,245,2.3099,0.4944,0.931,3,3,gemini-3-flash-preview,17694,6466
s1__t1__gemini_3_flash_preview,2,14,19,8,4,7,0,7,3,1,301,2.2652,0.51,0.9565,3,3,gemini-3-flash-preview,22407,2788
s1__t1__gemini_3_flash_preview,2,15,21.8,8,7,6.8,0,7,4,1,311,2.1519,0.4063,0.9663,3,3,gemini-3-flash-preview,22687,2956
s1__t1__gpt_5_4_mini,0,1,19.4,2,9,8.4,0,6,1,1,60,0.5902,0.0173,0.9977,3,3,gpt-5.4-mini,1866,2725
s1__t1__gpt_5_4_mini,0,2,24.2,8,8,8.2,0,6,1,1,65,2.0308,0.2652,0.8713,3,3,gpt-5.4-mini,952,2148
s1__t1__gpt_5_4_mini,0,3,22.8,8,7,7.8,0,6,2,1,81,2.2748,0.3523,0.9213,3,3,gpt-5.4-mini,2627,2623
s1__t1__gpt_5_4_mini,0,4,21.8,8,6,7.8,0,6,2,1,81,2.5124,0.4059,0.934,3,3,gpt-5.4-mini,2803,2174
s1__t1__gpt_5_4_mini,0,5,22.6,8,7,7.6,0,6,2,1,86,2.2553,0.3452,0.9258,3,3,gpt-5.4-mini,1004,1870
s1__t1__gpt_5_4_mini,0,6,19.6,7,5,7.6,0,6,2,1,85,2.1717,0.3277,0.8959,3,3,gpt-5.4-mini,1188,1738
s1__t1__gpt_5_4_mini,0,7,21.6,8,6,7.6,0,6,2,1,85,1.5742,0.2113,0.934,3,3,gpt-5.4-mini,870,2046
s1__t1__gpt_5_4_mini,0,8,18.6,7,4,7.6,0,6,2,1,86,1.2628,0.1419,0.9649,3,3,gpt-5.4-mini,1050,2104
s1__t1__gpt_5_4_mini,0,9,24.6,9,8,7.6,0,6,2,1,86,1.9969,0.2377,0.9332,3,3,gpt-5.4-mini,959,2274
s1__t1__gpt_5_4_mini,0,10,16.6,8,1,7.6,1,6,2,1,86,1.9886,0.2383,0.9355,3,3,gpt-5.4-mini,930,2895
s1__t1__gpt_5_4_mini,0,11,16.4,8,1,7.4,0,6,2,1,91,1.99,0.2363,0.9362,3,3,gpt-5.4-mini,2704,2595
s1__t1__gpt_5_4_mini,0,12,18.4,8,3,7.4,0,6,2,1,91,2.2369,0.275,0.9001,3,3,gpt-5.4-mini,1383,1974
s1__t1__gpt_5_4_mini,0,13,22.4,9,6,7.4,0,6,2,1,91,1.8592,0.2147,0.9214,3,3,gpt-5.4-mini,1078,1911
s1__t1__gpt_5_4_mini,0,14,21.4,8,6,7.4,0,6,2,1,91,1.7574,0.2016,0.9611,3,3,gpt-5.4-mini,1058,2215
s1__t1__gpt_5_4_mini,0,15,21.6,7,8,6.6,0,9,2,1,109,1.6437,0.1728,0.9641,3,3,gpt-5.4-mini,2428,2549
s1__t1__gpt_5_4_mini,1,1,19.8,9,2,8.8,0,6,1,1,58,2.1587,0.2771,0.9936,3,3,gpt-5.4-mini,1011,1947
s1__t1__gpt_5_4_mini,1,2,21.8,7,7,7.8,0,7,2,1,97,2.4377,0.3038,0.843,3,3,gpt-5.4-mini,3286,1901
s1__t1__gpt_5_4_mini,1,3,21.2,9,5,7.2,0,7,2,1,115,2.2941,0.3195,0.8096,3,3,gpt-5.4-mini,1264,1899
s1__t1__gpt_5_4_mini,1,4,21.2,8,6,7.2,0,7,2,1,115,2.1543,0.1955,0.8112,3,3,gpt-5.4-mini,1278,2183
s1__t1__gpt_5_4_mini,1,5,22.2,7,8,7.2,0,7,2,1,115,2.3642,0.3264,0.7981,3,3,gpt-5.4-mini,1265,2066
s1__t1__gpt_5_4_mini,1,6,21.2,8,6,7.2,0,7,2,1,115,2.3069,0.2271,0.7704,3,3,gpt-5.4-mini,1119,2918
s1__t1__gpt_5_4_mini,1,7,20.2,6,7,7.2,0,7,2,1,116,2.1394,0.1937,0.7871,3,3,gpt-5.4-mini,1516,2070
s1__t1__gpt_5_4_mini,1,8,18.6,6,7,5.6,0,10,3,1,159,2.4639,0.439,0.8197,3,3,gpt-5.4-mini,1444,3498
s1__t1__gpt_5_4_mini,1,9,21.6,9,7,5.6,0,10,3,1,159,2.2817,0.2849,0.7517,3,3,gpt-5.4-mini,2034,1949
s1__t1__gpt_5_4_mini,1,10,18.6,6,7,5.6,0,10,3,1,159,1.2699,0.1317,0.8151,3,3,gpt-5.4-mini,1768,1861
s1__t1__gpt_5_4_mini,1,11,19.6,7,7,5.6,0,10,3,1,159,1.7248,0.1915,0.7662,3,3,gpt-5.4-mini,1426,2242
s1__t1__gpt_5_4_mini,1,12,18.4,8,5,5.4,0,10,3,1,164,1.9715,0.238,0.7357,3,3,gpt-5.4-mini,2940,3476
s1__t1__gpt_5_4_mini,1,13,17.6,6,8,3.5999999999999996,0,10,3,1,215,1.5849,0.1357,0.8693,3,3,gpt-5.4-mini,2174,2183
s1__t1__gpt_5_4_mini,1,14,15.8,6,9,0.8000000000000007,0,10,3,1,289,2.2528,0.3015,0.8329,3,3,gpt-5.4-mini,2295,2218
s1__t1__gpt_5_4_mini,1,15,11.8,8,3,0.8000000000000007,0,10,3,1,288,2.3039,0.3137,0.8278,3,3,gpt-5.4-mini,2374,1910
s1__t1__gpt_5_4_mini,2,1,18.4,9,0,9.4,0,3,1,0,25,2.224,0.2273,0.994,3,3,gpt-5.4-mini,982,1929
s1__t1__gpt_5_4_mini,2,2,22,7,7,8,0,7,1,0,64,2.4706,0.2913,0.9379,3,3,gpt-5.4-mini,900,1886
s1__t1__gpt_5_4_mini,2,3,21.6,8,6,7.6,0,8,1,2,86,2.4267,0.2845,0.9433,3,3,gpt-5.4-mini,1283,1859
s1__t1__gpt_5_4_mini,2,4,22.4,8,7,7.4,0,9,1,2,101,1.7231,0.1745,0.9506,3,3,gpt-5.4-mini,1115,1896
s1__t1__gpt_5_4_mini,2,5,21.2,7,7,7.2,0,9,1,2,106,1.7608,0.1565,0.9317,3,3,gpt-5.4-mini,1086,2009
s1__t1__gpt_5_4_mini,2,6,17.2,8,2,7.2,0,9,1,2,106,1.7928,0.1606,0.9287,3,3,gpt-5.4-mini,950,1973
s1__t1__gpt_5_4_mini,2,7,16.4,6,5,5.4,0,9,1,3,173,1.7557,0.1731,0.9141,3,3,gpt-5.4-mini,1453,1975
s1__t1__gpt_5_4_mini,2,8,17.4,8,4,5.4,0,9,1,3,173,1.8217,0.1935,0.9018,3,3,gpt-5.4-mini,1457,2089
s1__t1__gpt_5_4_mini,2,9,15.4,8,2,5.4,0,9,1,3,173,1.8221,0.1938,0.8984,3,3,gpt-5.4-mini,1325,2441
s1__t1__gpt_5_4_mini,2,10,18.4,9,4,5.4,0,9,1,3,172,1.8069,0.2009,0.9083,3,3,gpt-5.4-mini,1346,2354
s1__t1__gpt_5_4_mini,2,11,18.4,7,6,5.4,0,9,1,3,172,1.7826,0.1694,0.9241,3,3,gpt-5.4-mini,1290,2157
s1__t1__gpt_5_4_mini,2,12,12.4,7,0,5.4,1,9,1,3,172,1.7826,0.1694,0.9241,3,3,gpt-5.4-mini,1355,2105
s1__t1__gpt_5_4_mini,2,13,15.2,7,3,5.2,0,11,1,3,178,1.7697,0.1667,0.933,3,3,gpt-5.4-mini,1421,1890
s1__t1__gpt_5_4_mini,2,14,15.2,7,3,5.2,0,11,1,3,178,1.7854,0.1701,0.9293,3,3,gpt-5.4-mini,1162,1970
s1__t1__gpt_5_4_mini,2,15,16.2,8,3,5.2,0,11,1,3,178,1.7762,0.168,0.9367,3,3,gpt-5.4-mini,1520,1997
s1__t2__gemini_3_flash_preview,0,1,24.4,7,8,9.4,0,3,1,0,30,2.3728,0.2723,0.9791,3,3,gemini-3-flash-preview,28193,2696
s1__t2__gemini_3_flash_preview,0,2,24.8,8,8,8.8,0,6,1,2,86,2.4604,0.2932,0.9302,3,3,gemini-3-flash-preview,24307,2924
s1__t2__gemini_3_flash_preview,0,3,26.8,9,9,8.8,0,6,1,2,117,1.6586,0.0189,0.9977,3,3,gemini-3-flash-preview,19899,4303
s1__t2__gemini_3_flash_preview,0,4,23.8,8,7,8.8,0,6,1,2,126,0.9996,0.0111,0.9978,3,3,gemini-3-flash-preview,25047,2860
s1__t2__gemini_3_flash_preview,0,5,24.4,9,8,7.4,0,11,1,2,210,2.3145,0.3456,0.9473,2,2,gemini-3-flash-preview,25595,2254
s1__t2__gemini_3_flash_preview,0,6,20.4,4,9,7.4,0,11,1,2,242,0.98,0.0876,0.9634,3,3,gemini-3-flash-preview,17866,3585
s1__t2__gemini_3_flash_preview,0,7,22.2,8,7,7.2,0,12,1,2,290,1.7821,0.2627,0.9093,3,3,gemini-3-flash-preview,15604,4380
s1__t2__gemini_3_flash_preview,0,8,23.4,9,8,6.4,0,12,1,2,274,2.0555,0.2578,0.9554,3,3,gemini-3-flash-preview,17364,2539
s1__t2__gemini_3_flash_preview,0,9,20.2,8,6,6.2,0,12,1,3,303,2.0364,0.2951,0.9612,3,3,gemini-3-flash-preview,18938,3294
s1__t2__gemini_3_flash_preview,0,10,21.2,8,7,6.2,0,12,1,3,319,1.9013,0.2561,0.8782,2,2,gemini-3-flash-preview,24960,3048
s1__t2__gemini_3_flash_preview,0,11,17.2,8,3,6.2,0,12,1,3,309,2.1581,0.3032,0.8512,3,3,gemini-3-flash-preview,16649,2582
s1__t2__gemini_3_flash_preview,0,12,21.2,8,7,6.2,0,12,1,3,337,1.5526,0.2041,0.8673,3,3,gemini-3-flash-preview,18740,4663
s1__t2__gemini_3_flash_preview,0,13,18.2,8,4,6.2,0,12,1,3,335,1.8097,0.2606,0.9015,3,3,gemini-3-flash-preview,11124,3387
s1__t2__gemini_3_flash_preview,0,14,19.2,8,5,6.2,0,12,1,3,323,2.0969,0.3242,0.8767,3,3,gemini-3-flash-preview,52356,3203
s1__t2__gemini_3_flash_preview,0,15,18.6,5,8,5.6,0,15,1,3,349,2.0234,0.3139,0.9343,3,3,gemini-3-flash-preview,45692,2911
s1__t2__gemini_3_flash_preview,1,1,27.2,9,9,9.2,0,4,1,1,44,1.6193,0.0188,0.9808,3,3,gemini-3-flash-preview,26419,3684
s1__t2__gemini_3_flash_preview,1,2,22.2,9,5,8.2,1,7,2,1,82,1.4929,0.0379,0.9401,3,3,gemini-3-flash-preview,24653,2741
s1__t2__gemini_3_flash_preview,1,3,22.6,8,7,7.6,0,7,3,1,105,1.0635,0.0463,0.9322,3,3,gemini-3-flash-preview,20637,2781
s1__t2__gemini_3_flash_preview,1,4,19.4,5,8,6.4,0,9,2,1,168,1.5445,0.1095,0.8728,3,3,gemini-3-flash-preview,25416,2767
s1__t2__gemini_3_flash_preview,1,5,17.8,1,10,6.8,0,10,2,2,171,0,0,1,2,2,gemini-3-flash-preview,24848,2442
s1__t2__gemini_3_flash_preview,1,6,8.8,2,0,6.8,1,10,2,2,171,0,0,1,2,2,gemini-3-flash-preview,23695,1914
s1__t2__gemini_3_flash_preview,1,7,21.8,8,7,6.8,0,10,2,2,184,0,0,1,2,2,gemini-3-flash-preview,24350,1627
s1__t2__gemini_3_flash_preview,1,8,21.6,8,7,6.6,0,10,2,2,214,0,0,1,3,3,gemini-3-flash-preview,15240,2448
s1__t2__gemini_3_flash_preview,1,9,21.6,8,7,6.6,0,10,2,2,222,0,0,1,3,3,gemini-3-flash-preview,12892,3531
s1__t2__gemini_3_flash_preview,1,10,21.6,8,7,6.6,0,10,2,2,214,0,0,1,3,3,gemini-3-flash-preview,13263,2337
s1__t2__gemini_3_flash_preview,1,11,21.4,8,7,6.4,0,11,2,2,228,0,0,1,3,3,gemini-3-flash-preview,10096,2745
s1__t2__gemini_3_flash_preview,1,12,20.4,8,6,6.4,0,11,2,2,230,0,0,1,3,3,gemini-3-flash-preview,9570,2637
s1__t2__gemini_3_flash_preview,1,13,8.8,2,1,5.8,1,11,2,2,276,0,0,1,2,2,gemini-3-flash-preview,27086,2269
s1__t2__gemini_3_flash_preview,1,14,19.8,8,6,5.8,0,11,2,2,313,0,0,1,3,3,gemini-3-flash-preview,11408,2325
s1__t2__gemini_3_flash_preview,1,15,20.8,8,7,5.8,0,11,2,2,332,0,0,1,3,3,gemini-3-flash-preview,18383,2943
s1__t2__gemini_3_flash_preview,2,1,22.8,6,8,8.8,0,4,1,1,66,2.5072,0.4382,0.757,3,3,gemini-3-flash-preview,45865,2715
s1__t2__gemini_3_flash_preview,2,2,25.8,9,8,8.8,0,4,1,1,85,2.1436,0.2955,0.7888,3,3,gemini-3-flash-preview,24170,2859
s1__t2__gemini_3_flash_preview,2,3,22.6,6,8,8.6,0,5,1,1,102,2.6043,0.3875,0.7681,3,3,gemini-3-flash-preview,10745,3365
s1__t2__gemini_3_flash_preview,2,4,24.6,9,7,8.6,0,5,1,1,106,2.4096,0.3247,0.7969,3,3,gemini-3-flash-preview,24812,3902
s1__t2__gemini_3_flash_preview,2,5,21.6,8,5,8.6,0,5,1,1,109,2.3944,0.3235,0.804,3,3,gemini-3-flash-preview,9624,4393
s1__t2__gemini_3_flash_preview,2,6,26.6,9,9,8.6,0,5,1,1,122,2.3848,0.1263,0.9291,3,3,gemini-3-flash-preview,9260,3265
s1__t2__gemini_3_flash_preview,2,7,20.4,8,4,8.4,1,6,1,1,151,2.6492,0.1265,0.9187,3,3,gemini-3-flash-preview,12945,2581
s1__t2__gemini_3_flash_preview,2,8,20.4,5,7,8.4,0,6,1,1,168,1.918,0.0968,0.9619,3,3,gemini-3-flash-preview,21167,3850
s1__t2__gemini_3_flash_preview,2,9,21.4,6,7,8.4,0,6,1,1,303,2.5056,0.0756,0.9752,3,3,gemini-3-flash-preview,18760,3004
s1__t2__gemini_3_flash_preview,2,10,21.4,6,7,8.4,0,6,1,1,347,2.4934,0.0485,0.9909,3,3,gemini-3-flash-preview,12037,9837
s1__t2__gemini_3_flash_preview,2,11,17.4,7,2,8.4,0,6,1,1,365,2.4017,0.0461,0.9913,2,2,gemini-3-flash-preview,22302,2422
s1__t2__gemini_3_flash_preview,2,12,21.4,8,5,8.4,0,6,1,1,338,2.6016,0.0668,0.9821,3,3,gemini-3-flash-preview,16154,3425
s1__t2__gemini_3_flash_preview,2,13,21.4,8,5,8.4,0,6,1,1,401,2.0979,0.0394,0.9866,3,3,gemini-3-flash-preview,8453,2867
s1__t2__gemini_3_flash_preview,2,14,22.4,6,8,8.4,0,6,1,1,406,2.2345,0.037,0.9932,3,3,gemini-3-flash-preview,22233,2352
s1__t2__gemini_3_flash_preview,2,15,21.4,8,5,8.4,0,6,1,1,361,2.3231,0.0462,0.9874,3,3,gemini-3-flash-preview,11498,2741
s1__t2__gpt_5_4_mini,0,1,22.6,7,7,8.6,0,5,1,1,47,1.7414,0.3739,0.4936,3,3,gpt-5.4-mini,1710,2525
s1__t2__gpt_5_4_mini,0,2,23.6,8,7,8.6,0,5,1,1,47,2.455,0.5262,0.8153,3,3,gpt-5.4-mini,1264,2705
s1__t2__gpt_5_4_mini,0,3,15.6,6,1,8.6,1,5,1,1,47,2.3809,0.542,0.8314,3,3,gpt-5.4-mini,990,1769
s1__t2__gpt_5_4_mini,0,4,21.6,7,6,8.6,0,5,1,1,118,2.5338,0.1884,0.7621,3,3,gpt-5.4-mini,1194,2055
s1__t2__gpt_5_4_mini,0,5,21.6,8,5,8.6,0,5,1,1,118,2.4192,0.1464,0.8117,3,3,gpt-5.4-mini,1113,3773
s1__t2__gpt_5_4_mini,0,6,20.6,9,3,8.6,0,5,1,1,120,2.1136,0.0974,0.8569,3,3,gpt-5.4-mini,1179,1815
s1__t2__gpt_5_4_mini,0,7,19.6,8,3,8.6,0,5,1,1,122,2.0394,0.1004,0.863,3,3,gpt-5.4-mini,1149,2460
s1__t2__gpt_5_4_mini,0,8,17.2,8,1,8.2,0,6,1,1,173,2.0246,0.0997,0.8707,3,3,gpt-5.4-mini,1351,2002
s1__t2__gpt_5_4_mini,0,9,21,8,5,8,0,7,1,1,210,1.7961,0.0228,0.9775,3,3,gpt-5.4-mini,1749,3113
s1__t2__gpt_5_4_mini,0,10,23,9,6,8,0,7,1,1,212,1.5038,0.0164,0.9842,3,3,gpt-5.4-mini,3117,1876
s1__t2__gpt_5_4_mini,0,11,20.2,7,8,5.2,0,10,2,2,337,1.2866,0.0165,0.9829,3,3,gpt-5.4-mini,2499,1867
s1__t2__gpt_5_4_mini,0,12,13.2,8,0,5.2,1,10,2,2,337,1.2866,0.0165,0.9829,3,3,gpt-5.4-mini,2745,2133
s1__t2__gpt_5_4_mini,0,13,21,8,7,6,0,8,2,2,305,0.8326,0.0095,0.9907,3,3,gpt-5.4-mini,2299,2031
s1__t2__gpt_5_4_mini,0,14,19,6,7,6,0,8,2,2,308,0.7225,0.0086,0.9917,3,3,gpt-5.4-mini,2241,1870
s1__t2__gpt_5_4_mini,0,15,18,7,5,6,0,8,2,2,308,0.6328,0.0075,0.993,3,3,gpt-5.4-mini,2200,3507
s1__t2__gpt_5_4_mini,1,1,21.6,6,7,8.6,0,4,1,0,43,2.5739,0.4579,0.8789,3,3,gpt-5.4-mini,743,1926
s1__t2__gpt_5_4_mini,1,2,19.6,6,5,8.6,0,4,1,0,43,2.5114,0.4777,0.9704,3,3,gpt-5.4-mini,917,2226
s1__t2__gpt_5_4_mini,1,3,21.6,6,7,8.6,0,4,1,0,43,2.4645,0.3465,0.7053,3,3,gpt-5.4-mini,944,2408
s1__t2__gpt_5_4_mini,1,4,20.2,5,7,8.2,0,6,1,1,94,2.308,0.3425,0.9548,3,3,gpt-5.4-mini,2153,3499
s1__t2__gpt_5_4_mini,1,5,23.2,7,8,8.2,0,6,1,1,111,2.0043,0.1145,0.9696,3,3,gpt-5.4-mini,1486,1744
s1__t2__gpt_5_4_mini,1,6,23.2,8,7,8.2,0,6,1,1,130,1.5459,0.048,0.9877,3,3,gpt-5.4-mini,1202,2137
s1__t2__gpt_5_4_mini,1,7,23,7,8,8,0,7,1,2,204,0.8218,0.0149,0.9818,3,3,gpt-5.4-mini,1580,1941
s1__t2__gpt_5_4_mini,1,8,20,5,7,8,0,7,1,2,205,0.5259,0.0093,0.9886,3,3,gpt-5.4-mini,1442,2528
s1__t2__gpt_5_4_mini,1,9,12,3,1,8,1,6,1,2,221,0.574,0.0103,0.987,3,3,gpt-5.4-mini,1657,1855
s1__t2__gpt_5_4_mini,1,10,18.2,7,5,6.2,0,10,1,2,345,0.6817,0.0099,0.9876,3,3,gpt-5.4-mini,2127,1818
s1__t2__gpt_5_4_mini,1,11,16.2,8,4,4.2,0,10,1,3,484,0.508,0.0094,0.9885,3,3,gpt-5.4-mini,2461,3221
s1__t2__gpt_5_4_mini,1,12,14.2,7,5,2.2,0,10,1,4,620,0.5469,0.0093,0.9886,3,3,gpt-5.4-mini,3131,3402
s1__t2__gpt_5_4_mini,1,13,12.2,8,4,0.1999999999999993,0,10,1,5,759,0.5343,0.0098,0.9883,3,3,gpt-5.4-mini,4528,2248
s1__t2__gpt_5_4_mini,1,14,9,8,1,0,0,10,1,6,896,0.4593,0.0099,0.9881,3,3,gpt-5.4-mini,4353,1706
s1__t2__gpt_5_4_mini,1,15,10,8,2,0,0,10,1,7,1037,0.512,0.0097,0.9885,3,3,gpt-5.4-mini,4975,2047
s1__t2__gpt_5_4_mini,2,1,20,5,6,9,0,4,1,0,33,2.0577,0.5929,0.9153,3,3,gpt-5.4-mini,846,1691
s1__t2__gpt_5_4_mini,2,2,18.4,4,6,8.4,0,5,1,1,64,1.9115,0.4558,0.8751,3,3,gpt-5.4-mini,1326,2240
s1__t2__gpt_5_4_mini,2,3,21.2,6,7,8.2,0,5,1,1,71,1.8478,0.4914,0.7157,3,3,gpt-5.4-mini,1020,1682
s1__t2__gpt_5_4_mini,2,4,21.2,6,7,8.2,0,5,1,1,71,2.1606,0.5725,0.8799,3,3,gpt-5.4-mini,1037,1712
s1__t2__gpt_5_4_mini,2,5,18.2,5,5,8.2,0,5,1,1,122,2.1637,0.5114,0.8414,3,3,gpt-5.4-mini,1287,2990
s1__t2__gpt_5_4_mini,2,6,24.6,8,8,8.6,0,5,1,1,112,0.5644,0.0144,0.9747,3,3,gpt-5.4-mini,1300,3519
s1__t2__gpt_5_4_mini,2,7,12.6,3,1,8.6,1,5,1,1,112,0.6931,0.0162,0.9715,3,3,gpt-5.4-mini,1086,1972
s1__t2__gpt_5_4_mini,2,8,17.6,5,6,6.6,0,9,1,2,240,0.5445,0.0123,0.9786,3,3,gpt-5.4-mini,1617,1901
s1__t2__gpt_5_4_mini,2,9,10.6,3,1,6.6,1,9,1,2,240,0.4526,0.0106,0.9813,3,3,gpt-5.4-mini,1921,2272
