condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t3__gpt_5_4_mini__m3v2rb,1,10,14,5,5,9,0,4,1,0,35,0.6547,0.0103,0.9885,3,3,gpt-5.4-mini,981,1706
s1__t3__gpt_5_4_mini__m3v2rb,1,11,13,4,2,9,0,4,1,0,35,0.7106,0.0111,0.9872,3,3,gpt-5.4-mini,896,2662
s1__t3__gpt_5_4_mini__m3v2rb,1,12,16,7,4,9,0,4,1,0,35,0.658,0.0099,0.9893,3,3,gpt-5.4-mini,834,1729
s1__t3__gpt_5_4_mini__m3v2rb,1,13,14,5,1,9,0,4,1,0,35,0.6547,0.0103,0.9885,3,3,gpt-5.4-mini,876,1768
s1__t3__gpt_5_4_mini__m3v2rb,1,14,15,6,5,9,0,4,1,0,35,0.6811,0.0104,0.9887,3,3,gpt-5.4-mini,1316,1795
s1__t3__gpt_5_4_mini__m3v2rb,1,15,14,5,0,9,0,4,1,0,35,0.6547,0.0103,0.9885,3,3,gpt-5.4-mini,835,2631
s1__t3__gpt_5_4_mini__m3v2rb,2,1,12.8,4,6,8.8,0,6,1,1,57,0.7426,0.0132,0.9984,3,3,gpt-5.4-mini,947,1952
s1__t3__gpt_5_4_mini__m3v2rb,2,2,12.6,4,5,8.6,0,7,1,1,62,0.761,0.0076,0.9913,3,3,gpt-5.4-mini,960,1918
s1__t3__gpt_5_4_mini__m3v2rb,2,3,13.6,5,3,8.6,0,7,1,1,62,0.7117,0.0086,0.9903,3,3,gpt-5.4-mini,1539,2578
s1__t3__gpt_5_4_mini__m3v2rb,2,4,12.6,4,0,8.6,0,7,1,1,62,0.761,0.0076,0.9913,3,3,gpt-5.4-mini,970,1756
s1__t3__gpt_5_4_mini__m3v2rb,2,5,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,925,2727
s1__t3__gpt_5_4_mini__m3v2rb,2,6,11.2,2,1,9.2,0,4,0,1,32,0.498,0.0089,1,3,3,gpt-5.4-mini,913,1801
s1__t3__gpt_5_4_mini__m3v2rb,2,7,14.6,6,2,8.6,0,7,1,1,62,0.7063,0.0095,0.999,3,3,gpt-5.4-mini,831,2524
s1__t3__gpt_5_4_mini__m3v2rb,2,8,12.6,4,0,8.6,0,7,1,1,62,0.761,0.0076,0.9913,3,3,gpt-5.4-mini,979,1975
s1__t3__gpt_5_4_mini__m3v2rb,2,9,11.8,3,0,8.8,0,6,1,1,57,0.7426,0.0132,0.9984,3,3,gpt-5.4-mini,1473,2434
s1__t3__gpt_5_4_mini__m3v2rb,2,10,13.6,5,1,8.6,0,7,1,1,62,0.6886,0.0083,0.9907,3,3,gpt-5.4-mini,932,2659
s1__t3__gpt_5_4_mini__m3v2rb,2,11,11.8,3,5,8.8,0,6,1,1,57,0.9882,0.019,0.9843,3,3,gpt-5.4-mini,1040,1879
s1__t3__gpt_5_4_mini__m3v2rb,2,12,12.8,4,3,8.8,0,6,1,1,57,1.0449,0.0139,0.9861,3,3,gpt-5.4-mini,879,1951
s1__t3__gpt_5_4_mini__m3v2rb,2,13,13.6,5,5,8.6,0,7,1,1,62,0.9972,0.0204,0.9972,3,3,gpt-5.4-mini,890,1910
s1__t3__gpt_5_4_mini__m3v2rb,2,14,12.6,4,3,8.6,0,7,1,1,62,0.796,0.0109,0.9909,3,3,gpt-5.4-mini,1083,2232
s1__t3__gpt_5_4_mini__m3v2rb,2,15,12.6,4,0,8.6,0,7,1,1,62,0.796,0.0109,0.9909,3,3,gpt-5.4-mini,1001,2026
s1__t3__gpt_5_4_mini__m3v2rb,3,1,13.2,4,7,9.2,0,4,1,0,25,1.2546,0.0355,0.9999,3,3,gpt-5.4-mini,1410,1902
s1__t3__gpt_5_4_mini__m3v2rb,3,2,14,5,6,9,0,5,1,1,37,1.338,0.0301,0.9945,3,3,gpt-5.4-mini,1642,1999
s1__t3__gpt_5_4_mini__m3v2rb,3,3,9.8,1,2,8.8,1,6,1,2,49,0,0,1,3,3,gpt-5.4-mini,1161,2774
s1__t3__gpt_5_4_mini__m3v2rb,3,4,10.8,2,1,8.8,0,6,1,2,49,0,0,1,3,3,gpt-5.4-mini,982,2606
s1__t3__gpt_5_4_mini__m3v2rb,3,5,9.8,1,6,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,908,2009
s1__t3__gpt_5_4_mini__m3v2rb,3,6,11.8,3,2,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1389,1852
s1__t3__gpt_5_4_mini__m3v2rb,3,7,9.8,1,0,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,864,2641
s1__t3__gpt_5_4_mini__m3v2rb,3,8,9.8,1,6,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1386,1806
s1__t3__gpt_5_4_mini__m3v2rb,3,9,11,2,0,9,0,5,1,1,37,1.338,0.0301,0.9945,3,3,gpt-5.4-mini,956,1644
s1__t3__gpt_5_4_mini__m3v2rb,3,10,10.8,2,0,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1784,1782
s1__t3__gpt_5_4_mini__m3v2rb,3,11,9.8,1,1,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1382,2354
s1__t3__gpt_5_4_mini__m3v2rb,3,12,9.8,1,1,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,2265,2422
s1__t3__gpt_5_4_mini__m3v2rb,3,13,9.8,1,1,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1249,2530
s1__t3__gpt_5_4_mini__m3v2rb,3,14,9.8,1,1,8.8,0,6,1,2,48,0,0,1,3,3,gpt-5.4-mini,1593,2566
s1__t3__gpt_5_4_mini__m3v2rb,3,15,11.4,3,6,8.4,0,8,1,2,67,0,0,1,3,3,gpt-5.4-mini,1452,2845
s1__t3__gpt_5_4_mini__m3v2rb,4,1,11.8,2,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1280,2573
s1__t3__gpt_5_4_mini__m3v2rb,4,2,15,6,8,9,0,5,1,0,35,1.162,0.119,0.8747,3,3,gpt-5.4-mini,912,2398
s1__t3__gpt_5_4_mini__m3v2rb,4,3,11.8,2,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1508,3209
s1__t3__gpt_5_4_mini__m3v2rb,4,4,13,4,0,9,0,5,1,0,35,1.162,0.119,0.8747,3,3,gpt-5.4-mini,1630,1983
s1__t3__gpt_5_4_mini__m3v2rb,4,5,15.6,7,4,8.6,0,7,1,1,56,1.162,0.1191,0.8517,3,3,gpt-5.4-mini,1352,1996
s1__t3__gpt_5_4_mini__m3v2rb,4,6,15.6,7,0,8.6,0,7,1,1,56,1.162,0.1191,0.8517,3,3,gpt-5.4-mini,956,1875
s1__t3__gpt_5_4_mini__m3v2rb,4,7,13.6,5,2,8.6,0,7,1,1,56,1.1958,0.1137,0.8545,3,3,gpt-5.4-mini,1002,1886
s1__t3__gpt_5_4_mini__m3v2rb,4,8,14.6,6,7,8.6,0,6,1,1,56,0.3628,0.0046,0.9976,3,3,gpt-5.4-mini,864,1920
s1__t3__gpt_5_4_mini__m3v2rb,4,9,15.6,7,2,8.6,0,7,1,1,56,1.1799,0.1168,0.853,3,3,gpt-5.4-mini,885,1867
s1__t3__gpt_5_4_mini__m3v2rb,4,10,14.6,6,7,8.6,0,6,1,1,56,0.3628,0.0046,0.9976,3,3,gpt-5.4-mini,1375,2208
s1__t3__gpt_5_4_mini__m3v2rb,4,11,10.6,2,0,8.6,0,6,1,1,56,0.3628,0.0046,0.9976,3,3,gpt-5.4-mini,862,1880
s1__t3__gpt_5_4_mini__m3v2rb,4,12,14.6,6,5,8.6,0,6,1,1,56,0.7424,0.0068,0.9965,3,3,gpt-5.4-mini,930,2623
s1__t3__gpt_5_4_mini__m3v2rb,4,13,14.6,6,0,8.6,0,7,1,1,56,1.1958,0.1137,0.8545,3,3,gpt-5.4-mini,913,2030
s1__t3__gpt_5_4_mini__m3v2rb,4,14,10.6,2,2,8.6,0,6,1,1,55,0.3628,0.0045,0.9977,3,3,gpt-5.4-mini,1034,2024
s1__t3__gpt_5_4_mini__m3v2rb,4,15,16.6,8,1,8.6,0,7,1,1,58,1.054,0.0921,0.8812,3,3,gpt-5.4-mini,927,2117
s1__t3__gpt_5_4_mini__m5v2rb,0,1,13,5,6,8,0,7,1,1,76,0.7381,0.0044,0.9978,3,3,gpt-5.4-mini,1143,1950
s1__t3__gpt_5_4_mini__m5v2rb,0,2,14,6,4,8,0,7,1,1,81,0.7102,0.0044,0.9966,3,3,gpt-5.4-mini,1509,2579
s1__t3__gpt_5_4_mini__m5v2rb,0,3,7.6,1,7,6.6,1,11,2,2,128,0,0,1,3,3,gpt-5.4-mini,1602,1986
s1__t3__gpt_5_4_mini__m5v2rb,0,4,7.8,1,6,6.8,0,12,2,2,156,0,0,1,3,3,gpt-5.4-mini,1266,1980
s1__t3__gpt_5_4_mini__m5v2rb,0,5,7.8,1,1,6.8,0,12,2,2,161,0,0,1,3,3,gpt-5.4-mini,1428,1812
s1__t3__gpt_5_4_mini__m5v2rb,0,6,7.6,1,2,6.6,0,11,2,2,127,0,0,1,3,3,gpt-5.4-mini,1364,1842
s1__t3__gpt_5_4_mini__m5v2rb,0,7,7.8,1,0,6.8,0,12,2,2,161,0,0,1,3,3,gpt-5.4-mini,1301,1902
s1__t3__gpt_5_4_mini__m5v2rb,0,8,7.8,1,1,6.8,0,12,2,2,157,0,0,1,3,3,gpt-5.4-mini,1890,1930
s1__t3__gpt_5_4_mini__m5v2rb,0,9,8.2,1,1,7.2,0,12,2,2,145,0,0,1,3,3,gpt-5.4-mini,1460,2196
s1__t3__gpt_5_4_mini__m5v2rb,0,10,13.2,6,5,7.2,0,12,2,2,174,0,0,1,3,3,gpt-5.4-mini,2065,1890
s1__t3__gpt_5_4_mini__m5v2rb,0,11,8.2,1,0,7.2,1,12,2,2,174,0,0,1,3,3,gpt-5.4-mini,1883,1991
s1__t3__gpt_5_4_mini__m5v2rb,0,12,14,7,6,7,0,12,2,2,175,0,0,1,3,3,gpt-5.4-mini,1440,2135
s1__t3__gpt_5_4_mini__m5v2rb,0,13,8.2,1,1,7.2,1,12,2,2,173,0,0,1,3,3,gpt-5.4-mini,1854,2420
s1__t3__gpt_5_4_mini__m5v2rb,0,14,13.2,6,5,7.2,0,12,2,2,173,0,0,1,3,3,gpt-5.4-mini,1973,2010
s1__t3__gpt_5_4_mini__m5v2rb,0,15,7.6,1,0,6.6,1,13,2,2,196,0,0,1,3,3,gpt-5.4-mini,1310,1841
s1__t3__gpt_5_4_mini__m5v2rb,1,1,10.8,3,6,7.8,0,8,2,2,97,0,0,1,3,3,gpt-5.4-mini,1576,2879
s1__t3__gpt_5_4_mini__m5v2rb,1,2,9.8,2,0,7.8,0,8,2,2,97,0,0,1,3,3,gpt-5.4-mini,1517,2221
s1__t3__gpt_5_4_mini__m5v2rb,1,3,11.8,4,7,7.8,0,8,2,2,125,0,0,1,3,3,gpt-5.4-mini,1693,2410
s1__t3__gpt_5_4_mini__m5v2rb,1,4,8.2,1,1,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1256,1797
s1__t3__gpt_5_4_mini__m5v2rb,1,5,8.2,1,0,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1472,1963
s1__t3__gpt_5_4_mini__m5v2rb,1,6,8.2,1,1,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1314,2025
s1__t3__gpt_5_4_mini__m5v2rb,1,7,8.2,1,1,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1368,1733
s1__t3__gpt_5_4_mini__m5v2rb,1,8,8.2,1,1,7.2,0,10,2,2,186,0,0,1,3,3,gpt-5.4-mini,1412,1997
s1__t3__gpt_5_4_mini__m5v2rb,1,9,8.2,1,1,7.2,0,10,2,2,184,0,0,1,3,3,gpt-5.4-mini,1901,1872
s1__t3__gpt_5_4_mini__m5v2rb,1,10,8.2,1,0,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1704,1966
s1__t3__gpt_5_4_mini__m5v2rb,1,11,8.2,1,0,7.2,0,10,2,2,164,0,0,1,3,3,gpt-5.4-mini,1311,1775
s1__t3__gpt_5_4_mini__m5v2rb,1,12,8.2,1,1,7.2,0,10,2,2,170,0,0,1,3,3,gpt-5.4-mini,1459,1854
s1__t3__gpt_5_4_mini__m5v2rb,1,13,8.2,1,0,7.2,0,10,2,2,170,0,0,1,3,3,gpt-5.4-mini,1950,2000
s1__t3__gpt_5_4_mini__m5v2rb,1,14,8.2,1,0,7.2,0,10,2,2,192,0,0,1,3,3,gpt-5.4-mini,1551,1968
s1__t3__gpt_5_4_mini__m5v2rb,1,15,8.2,1,1,7.2,0,10,2,2,169,0,0,1,3,3,gpt-5.4-mini,1254,2099
s1__t3__gpt_5_4_mini__m5v2rb,2,1,9.2,1,1,8.2,0,8,1,2,71,0,0,1,3,3,gpt-5.4-mini,1183,2094
s1__t3__gpt_5_4_mini__m5v2rb,2,2,11.8,2,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1449,2354
s1__t3__gpt_5_4_mini__m5v2rb,2,3,8.4,1,1,7.4,0,11,2,2,133,0,0,1,3,3,gpt-5.4-mini,1053,2437
s1__t3__gpt_5_4_mini__m5v2rb,2,4,9,1,1,8,0,8,1,2,76,0,0,1,3,3,gpt-5.4-mini,1372,1908
s1__t3__gpt_5_4_mini__m5v2rb,2,5,8.4,1,1,7.4,0,11,2,2,175,0,0,1,3,3,gpt-5.4-mini,1317,1902
s1__t3__gpt_5_4_mini__m5v2rb,2,6,8.4,1,1,7.4,0,12,2,2,175,0,0,1,3,3,gpt-5.4-mini,1664,2194
s1__t3__gpt_5_4_mini__m5v2rb,2,7,9.2,1,0,8.2,0,8,1,2,71,0,0,1,3,3,gpt-5.4-mini,1309,1725
s1__t3__gpt_5_4_mini__m5v2rb,2,8,10,2,8,8,0,10,1,2,129,0,0,1,3,3,gpt-5.4-mini,999,1821
s1__t3__gpt_5_4_mini__m5v2rb,2,9,9,1,0,8,0,10,1,2,129,0,0,1,3,3,gpt-5.4-mini,1352,2052
s1__t3__gpt_5_4_mini__m5v2rb,2,10,9.2,1,1,8.2,0,8,1,2,71,0,0,1,3,3,gpt-5.4-mini,1310,1839
s1__t3__gpt_5_4_mini__m5v2rb,2,11,10,2,8,8,0,10,1,2,129,0,0,1,3,3,gpt-5.4-mini,1252,1964
s1__t3__gpt_5_4_mini__m5v2rb,2,12,9.2,2,1,7.2,0,9,1,2,232,0,0,1,3,3,gpt-5.4-mini,1713,2027
s1__t3__gpt_5_4_mini__m5v2rb,2,13,9.2,2,0,7.2,0,9,1,2,232,0,0,1,3,3,gpt-5.4-mini,3032,1830
s1__t3__gpt_5_4_mini__m5v2rb,2,14,10,2,0,8,0,10,1,2,129,0,0,1,3,3,gpt-5.4-mini,1857,1966
s1__t3__gpt_5_4_mini__m5v2rb,2,15,8.2,1,1,7.2,0,9,2,2,279,0,0,1,3,3,gpt-5.4-mini,1245,2058
s1__t3__gpt_5_4_mini__m5v2rb,3,1,12.6,4,7,8.6,0,6,1,0,48,0.7297,0.0108,0.9887,3,3,gpt-5.4-mini,1031,1854
s1__t3__gpt_5_4_mini__m5v2rb,3,2,14.8,7,8,7.8,0,9,2,0,100,1.7646,0.0495,0.9515,3,3,gpt-5.4-mini,1225,2132
s1__t3__gpt_5_4_mini__m5v2rb,3,3,14.8,7,0,7.8,0,9,2,0,100,1.7646,0.0495,0.9515,3,3,gpt-5.4-mini,1581,2350
s1__t3__gpt_5_4_mini__m5v2rb,3,4,14,8,6,6,0,9,2,0,199,1.7576,0.0891,0.9142,3,3,gpt-5.4-mini,1687,2096
s1__t3__gpt_5_4_mini__m5v2rb,3,5,12.2,8,6,4.2,0,9,2,0,275,1.3651,0.0784,0.9324,3,3,gpt-5.4-mini,4672,2295
s1__t3__gpt_5_4_mini__m5v2rb,3,6,14,8,4,6,0,9,2,0,187,1.9432,0.0899,0.9137,3,3,gpt-5.4-mini,2207,2370
s1__t3__gpt_5_4_mini__m5v2rb,3,7,13,7,0,6,0,9,2,0,187,1.9432,0.0899,0.9137,3,3,gpt-5.4-mini,1562,2221
s1__t3__gpt_5_4_mini__m5v2rb,3,8,14,8,0,6,0,9,2,0,187,1.9432,0.0899,0.9137,3,3,gpt-5.4-mini,2000,2334
s1__t3__gpt_5_4_mini__m5v2rb,3,9,13,7,4,6,0,9,2,0,186,1.9318,0.0905,0.9128,3,3,gpt-5.4-mini,1396,3400
s1__t3__gpt_5_4_mini__m5v2rb,3,10,13,7,0,6,0,9,2,0,186,1.9318,0.0905,0.9128,3,3,gpt-5.4-mini,1555,2328
s1__t3__gpt_5_4_mini__m5v2rb,3,11,12,6,4,6,0,9,2,0,187,1.9282,0.0867,0.9178,3,3,gpt-5.4-mini,1392,2394
s1__t3__gpt_5_4_mini__m5v2rb,3,12,13,7,0,6,0,9,2,0,187,1.9282,0.0867,0.9178,3,3,gpt-5.4-mini,2485,2845
s1__t3__gpt_5_4_mini__m5v2rb,3,13,14,8,6,6,0,9,2,0,186,1.8098,0.0603,0.9426,3,3,gpt-5.4-mini,1442,2001
s1__t3__gpt_5_4_mini__m5v2rb,3,14,13,7,5,6,0,9,2,0,186,1.9747,0.09,0.9136,3,3,gpt-5.4-mini,1407,2033
s1__t3__gpt_5_4_mini__m5v2rb,3,15,13,7,4,6,0,9,2,0,185,1.9835,0.0868,0.9175,3,3,gpt-5.4-mini,1924,3018
s1__t3__gpt_5_4_mini__m5v2rb,4,1,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1146,1866
s1__t3__gpt_5_4_mini__m5v2rb,4,2,14.8,7,8,7.8,0,8,1,1,81,1.1681,0.038,0.9504,3,2,gpt-5.4-mini,3060,1703
s1__t3__gpt_5_4_mini__m5v2rb,4,3,11.8,2,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1328,2380
s1__t3__gpt_5_4_mini__m5v2rb,4,4,11.2,4,8,7.2,0,8,2,1,135,0.9118,0.0218,0.9625,3,3,gpt-5.4-mini,1061,1844
s1__t3__gpt_5_4_mini__m5v2rb,4,5,13.2,7,7,6.2,0,8,2,1,168,0.7059,0.0265,0.9643,3,3,gpt-5.4-mini,1897,2036
s1__t3__gpt_5_4_mini__m5v2rb,4,6,12.2,6,3,6.2,0,8,2,1,165,0.645,0.0123,0.9785,3,3,gpt-5.4-mini,1372,2095
s1__t3__gpt_5_4_mini__m5v2rb,4,7,11.2,5,0,6.2,0,8,2,1,165,0.645,0.0123,0.9785,3,3,gpt-5.4-mini,1556,2171
s1__t3__gpt_5_4_mini__m5v2rb,4,8,11.2,3,4,8.2,0,6,1,1,58,0.498,0.0044,0.9999,3,3,gpt-5.4-mini,1619,2109
s1__t3__gpt_5_4_mini__m5v2rb,4,9,12,7,5,5,0,8,3,1,211,0.7928,0.0116,0.9933,3,3,gpt-5.4-mini,1553,2348
s1__t3__gpt_5_4_mini__m5v2rb,4,10,12.2,6,5,6.2,0,8,2,1,166,0.8502,0.0139,0.9764,3,3,gpt-5.4-mini,1919,2310
s1__t3__gpt_5_4_mini__m5v2rb,4,11,12,7,5,5,0,8,3,1,211,0.7928,0.0116,0.9933,3,3,gpt-5.4-mini,2300,1926
s1__t3__gpt_5_4_mini__m5v2rb,4,12,12.2,6,0,6.2,0,8,2,1,165,0.645,0.0123,0.9785,3,3,gpt-5.4-mini,1581,2776
s1__t3__gpt_5_4_mini__m5v2rb,4,13,10,5,5,5,0,8,3,1,211,0.8061,0.0123,0.992,3,3,gpt-5.4-mini,2115,2491
s1__t3__gpt_5_4_mini__m5v2rb,4,14,11,6,4,5,0,8,3,1,247,0.6776,0.01,0.9934,3,3,gpt-5.4-mini,1614,1952
s1__t3__gpt_5_4_mini__m5v2rb,4,15,10,5,3,5,0,8,3,1,247,0.6872,0.0096,0.9937,3,3,gpt-5.4-mini,2205,2085
s1__t3__gpt_5_4_mini__m7v2rb,0,1,13.8,6,8,7.8,0,10,2,1,234,2.2064,0.1385,0.8754,3,3,gpt-5.4-mini,1783,2300
s1__t3__gpt_5_4_mini__m7v2rb,0,2,13.4,6,6,7.4,0,11,2,1,211,2.1527,0.0766,0.9238,3,3,gpt-5.4-mini,2328,3198
s1__t3__gpt_5_4_mini__m7v2rb,0,3,14.8,7,0,7.8,0,10,2,1,234,2.2064,0.1385,0.8754,3,3,gpt-5.4-mini,3415,3367
s1__t3__gpt_5_4_mini__m7v2rb,0,4,15.4,8,7,7.4,0,11,2,1,212,2.2675,0.0956,0.9091,3,3,gpt-5.4-mini,2988,3755
s1__t3__gpt_5_4_mini__m7v2rb,0,5,12.2,7,6,5.2,0,11,2,1,396,1.06,0.0481,0.994,3,3,gpt-5.4-mini,1332,2200
s1__t3__gpt_5_4_mini__m7v2rb,0,6,13.2,8,0,5.2,0,11,2,1,396,1.06,0.0481,0.994,3,3,gpt-5.4-mini,3091,2376
s1__t3__gpt_5_4_mini__m7v2rb,0,7,14.8,7,0,7.8,0,10,2,1,234,2.2064,0.1385,0.8754,3,3,gpt-5.4-mini,2576,2504
s1__t3__gpt_5_4_mini__m7v2rb,0,8,12,7,6,5,0,11,2,1,419,1.0645,0.0648,0.9909,3,3,gpt-5.4-mini,1782,2532
s1__t3__gpt_5_4_mini__m7v2rb,0,9,12.4,5,7,7.4,0,11,2,1,160,1.7855,0.1303,0.8967,3,3,gpt-5.4-mini,3620,2255
s1__t3__gpt_5_4_mini__m7v2rb,0,10,14.6,8,8,6.6,0,11,2,1,199,1.5818,0.1401,0.8919,3,3,gpt-5.4-mini,1552,1985
s1__t3__gpt_5_4_mini__m7v2rb,0,11,15.8,8,7,7.8,0,10,2,1,195,1.4838,0.0975,0.9252,3,3,gpt-5.4-mini,1636,2265
s1__t3__gpt_5_4_mini__m7v2rb,0,12,15.8,8,0,7.8,0,10,2,1,195,1.4838,0.0975,0.9252,3,3,gpt-5.4-mini,2796,2573
s1__t3__gpt_5_4_mini__m7v2rb,0,13,12.4,6,7,6.4,0,11,2,1,365,1.3658,0.0911,0.9315,3,3,gpt-5.4-mini,1723,2483
s1__t3__gpt_5_4_mini__m7v2rb,0,14,13.4,7,0,6.4,0,11,2,1,365,1.3658,0.0911,0.9315,3,3,gpt-5.4-mini,2112,3055
s1__t3__gpt_5_4_mini__m7v2rb,0,15,13.6,7,5,6.6,0,11,3,1,265,1.5552,0.0606,0.9465,3,3,gpt-5.4-mini,2234,3511
s1__t3__gpt_5_4_mini__m7v2rb,1,1,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2628,1998
s1__t3__gpt_5_4_mini__m7v2rb,1,2,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2495,1996
s1__t3__gpt_5_4_mini__m7v2rb,1,3,11.4,6,8,5.4,0,12,3,2,306,0.5118,0.0059,0.9895,3,3,gpt-5.4-mini,1973,1675
