condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,4,37.8,9,7,7.4,0,9,2,1,189,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,23218,9918
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,5,37.8,9,8,6.4,0,9,3,2,246,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,6912,7337
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,6,37.8,9,8,6.4,0,9,3,2,267,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,24034,8725
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,7,34.2,9,7,5.6,0,9,4,3,333,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,16610,10292
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,8,10.4,0,0,5.2,1,11,4,4,429,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,22454,19190
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,9,31,7,7,5,0,11,4,4,433,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,14221,8223
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,10,19.8,5,3,4.4,1,10,4,5,496,0,0,1,2,1,gemini-2.5-flash-preview-09-2025,14617,19934
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,1,34,4,6,9,0,5,2,2,88,2.2125,0.2879,0.973,3,3,gemini-2.5-flash-preview-09-2025,24661,13829
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,2,45,9,9,9,0,5,1,2,115,0.9861,0.0762,0.9554,3,3,gemini-2.5-flash-preview-09-2025,7783,15182
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,3,38.4,8,7,8.2,1,5,2,3,190,1.6681,0.1675,0.9023,3,3,gemini-2.5-flash-preview-09-2025,13955,6822
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,4,41,9,8,8,0,6,2,3,212,2.2263,0.3657,0.8061,3,3,gemini-2.5-flash-preview-09-2025,4775,10055
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,5,36,6,7,8,1,6,2,3,203,2.5499,0.5387,0.8444,3,3,gemini-2.5-flash-preview-09-2025,8308,9904
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,6,23,7,0,8,1,6,2,3,203,2.4875,0.5387,0.8679,3,3,gemini-2.5-flash-preview-09-2025,12758,12078
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,7,36,8,6,8,0,6,3,3,221,2.5175,0.5778,0.8756,3,3,gemini-2.5-flash-preview-09-2025,16536,16019
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,8,37.4,9,7,7.2,0,6,3,4,286,2.5019,0.5795,0.8571,3,3,gemini-2.5-flash-preview-09-2025,20303,12331
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,9,21.4,7,0,7.2,1,6,3,4,286,2.4258,0.5796,0.8516,3,3,gemini-2.5-flash-preview-09-2025,14305,15628
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,10,21.4,7,0,7.2,0,6,3,4,286,2.4955,0.5795,0.8655,3,3,gemini-2.5-flash-preview-09-2025,15537,11648
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,1,34.4,4,6,9.2,0,4,2,1,92,2.3173,0.3078,0.8195,3,3,gemini-2.5-flash-preview-09-2025,23576,7581
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,2,38,4,8,9,0,5,2,1,164,2.0037,0.2708,0.8368,3,3,gemini-2.5-flash-preview-09-2025,14174,11028
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,3,43,9,8,9,0,5,1,1,155,2.0034,0.2803,0.9165,3,3,gemini-2.5-flash-preview-09-2025,5740,12202
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,4,42,8,8,9,0,5,1,1,147,2.2449,0.3678,0.8646,3,3,gemini-2.5-flash-preview-09-2025,14714,6554
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,5,41.2,8,8,8.6,0,7,1,2,194,2.3008,0.4465,0.8831,3,3,gemini-2.5-flash-preview-09-2025,7188,7750
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,6,38.8,8,7,8.4,0,8,1,2,195,2.3715,0.5662,0.9205,3,3,gemini-2.5-flash-preview-09-2025,33591,8254
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,7,41.4,9,8,8.2,0,9,1,2,243,2.2259,0.4733,0.8601,2,2,gemini-2.5-flash-preview-09-2025,23812,7547
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,8,41.4,9,8,8.2,0,9,1,2,293,2.4145,0.4814,0.8737,3,3,gemini-2.5-flash-preview-09-2025,13071,6827
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,9,31.4,5,6,7.2,1,10,3,3,352,2.5477,0.4819,0.8558,3,3,gemini-2.5-flash-preview-09-2025,9267,9640
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,10,36.4,8,7,7.2,0,10,3,3,361,2.4513,0.5223,0.9111,3,3,gemini-2.5-flash-preview-09-2025,12796,9362
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,1,41.4,7,8,9.2,0,4,1,1,83,2.6136,0.4624,0.8826,3,3,gemini-2.5-flash-preview-09-2025,23907,11533
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,2,43.4,9,8,9.2,0,4,1,1,112,2.3055,0.3351,0.8551,3,3,gemini-2.5-flash-preview-09-2025,7474,7105
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,3,41.8,9,8,8.4,0,8,1,1,184,2.3045,0.408,0.8448,3,3,gemini-2.5-flash-preview-09-2025,13509,5927
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,4,36,4,8,8,1,9,1,1,248,1.4733,0.3575,0.9551,3,3,gemini-2.5-flash-preview-09-2025,19466,10009
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,5,36,8,6,8,0,9,1,1,278,1.9044,0.3122,0.9562,3,3,gemini-2.5-flash-preview-09-2025,16803,6833
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,6,34.6,3,8,7.8,0,9,1,1,347,1.1661,0.1987,0.983,3,3,gemini-2.5-flash-preview-09-2025,9682,8087
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,7,37.6,8,7,7.8,0,9,1,1,325,1.3982,0.1701,0.9426,3,3,gemini-2.5-flash-preview-09-2025,12508,6884
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,8,31.6,8,4,7.8,1,9,1,1,354,1.351,0.2529,0.958,3,3,gemini-2.5-flash-preview-09-2025,12814,8567
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,9,36,8,7,7,0,11,1,1,411,1.272,0.2283,0.9551,2,2,gemini-2.5-flash-preview-09-2025,23128,5934
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,10,31,3,7,7,1,11,2,1,376,1.4335,0.2124,0.9757,3,3,gemini-2.5-flash-preview-09-2025,10450,5936
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,1,23,1,2,9,0,5,2,2,121,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,26122,9446
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,2,46,8,10,9,0,5,1,2,76,2.3031,0.3149,0.8626,3,3,gemini-2.5-flash-preview-09-2025,9263,8904
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,3,38.6,1,10,8.8,1,6,2,2,202,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,10534,7268
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,4,31.2,8,3,8.6,1,7,2,2,224,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,13902,11492
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,5,27.8,5,3,8.4,0,8,2,2,285,0,0,1,2,1,gemini-2.5-flash-preview-09-2025,21438,19378
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,6,17.8,1,0,8.4,1,8,2,2,285,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,11913,16723
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,7,17.8,1,0,8.4,0,8,2,2,285,0,0,1,2,2,gemini-2.5-flash-preview-09-2025,23595,14436
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,8,27.8,5,3,8.4,0,8,2,2,244,0,0,1,2,1,gemini-2.5-flash-preview-09-2025,12271,24547
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,9,34.8,8,5,8.4,0,8,2,2,245,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12750,9434
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,10,39.8,9,7,8.4,0,8,2,2,254,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,10234,8259
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,1,38.8,6,8,8.4,0,6,2,2,100,0.6214,0.0052,0.9994,3,3,gemini-2.5-flash-preview-09-2025,15130,11226
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,2,41.4,9,8,8.2,0,7,2,2,143,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,18879,8794
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,3,41.4,9,8,8.2,0,7,2,2,173,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,9108,7130
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,4,36.8,8,7,7.4,1,9,2,2,217,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,15180,23787
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,5,36.3,7.5,7,7.4,0,9,2,2,234,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,5089,9429
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,6,32,8,6,6,1,11,2,2,287,0,0,1,2,2,gemini-2.5-flash-preview-09-2025,23696,5457
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,7,32.8,8,7,5.4,0,11,3,2,299,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,6296,15401
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,8,32.8,8,7,5.4,0,11,3,2,320,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,15213,11715
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,9,31.6,8,7,4.8,0,11,4,2,394,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12577,10747
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,10,25.6,8,4,4.8,1,11,4,2,411,0,0,1,2,2,gemini-2.5-flash-preview-09-2025,44684,12241
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,1,28.6,5,3,8.8,0,6,2,2,145,0,0,1,2,1,gemini-2.5-flash-preview-09-2025,16263,19418
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,2,40.2,9,7,8.6,0,7,2,2,176,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,22824,8045
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,3,36,8,6,8,1,7,2,2,203,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,7945,5255
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,4,41,9,8,8,0,7,2,2,217,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,11792,7098
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,5,41,9,8,8,0,6,2,2,263,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,14641,15050
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,6,34.4,8,6,7.2,1,6,2,3,326,0,0,1,2,2,gemini-2.5-flash-preview-09-2025,25032,6297
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,7,35.4,9,7,6.2,0,9,2,3,395,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,15686,8468
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,8,34.4,8,7,6.2,0,10,2,3,410,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12542,9866
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,9,30.2,7,7,4.6,1,11,2,3,440,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,14311,4879
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,10,29.7,8.5,6,4.6,0,11,2,3,499,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,10330,10322
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,1,39.6,6,8,8.8,0,4,2,1,93,1.8579,0.1667,0.8728,3,3,gemini-2.5-flash-preview-09-2025,24054,10344
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,2,40.2,7,8,8.6,0,5,2,1,136,2.305,0.3564,0.8331,3,3,gemini-2.5-flash-preview-09-2025,8528,13342
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,3,39,7,8,8,0,5,2,1,175,2.3446,0.3684,0.8073,3,3,gemini-2.5-flash-preview-09-2025,5261,15555
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,4,38.8,8,8,7.4,0,7,2,1,192,1.9157,0.171,0.857,3,3,gemini-2.5-flash-preview-09-2025,5141,14055
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,5,23,5,3,6,1,10,2,2,232,1.6816,0.1205,0.8912,2,1,gemini-2.5-flash-preview-09-2025,9990,18830
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,6,23,5,3,6,0,10,2,2,244,1.8355,0.1538,0.9053,2,1,gemini-2.5-flash-preview-09-2025,8061,18845
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,7,23,5,3,6,0,10,2,2,232,1.6253,0.1494,0.9231,2,1,gemini-2.5-flash-preview-09-2025,23686,18564
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,8,23,5,3,6,0,10,2,2,244,0.9889,0.0283,0.99,2,1,gemini-2.5-flash-preview-09-2025,19557,19564
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,9,31,1,9,6,0,10,2,2,215,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12593,11468
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,10,36,8,8,6,0,10,2,2,221,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,6582,9268
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,1,39,5,8,9,0,5,2,2,99,2.2538,0.2862,0.9726,3,3,gemini-2.5-flash-preview-09-2025,23499,9587
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,2,41,5,9,9,0,5,1,2,103,2.4927,0.39,0.9793,3,3,gemini-2.5-flash-preview-09-2025,23106,7980
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,3,39,1,10,9,0,5,2,2,136,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12942,8315
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,4,43,7,9,9,0,5,1,2,122,2.3769,0.3793,0.8882,3,3,gemini-2.5-flash-preview-09-2025,12494,9761
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,5,35,3,7,9,1,5,1,2,167,2.446,0.3983,0.8839,3,3,gemini-2.5-flash-preview-09-2025,17687,6143
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,6,39.2,8,7,8.6,0,6,1,2,204,2.2007,0.3344,0.8357,3,3,gemini-2.5-flash-preview-09-2025,8566,9163
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,7,38.2,1,10,8.6,0,7,1,2,184,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,14344,9502
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,8,43.6,8,9,8.8,0,6,1,2,147,2.0802,0.3277,0.904,3,3,gemini-2.5-flash-preview-09-2025,12682,9090
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,9,36.2,3,8,8.6,1,7,1,2,195,2.322,0.4784,0.9013,3,3,gemini-2.5-flash-preview-09-2025,10502,7425
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,0,10,38.2,1,10,8.6,0,7,1,2,136,0,0,1,2,2,gemini-2.5-flash-preview-09-2025,24315,5828
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,1,36.4,4,7,9.2,0,4,2,1,70,2.2656,0.5186,0.9786,3,3,gemini-2.5-flash-preview-09-2025,20566,6108
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,2,25,1,3,9,1,5,2,2,103,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,12043,15677
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,3,44,8,9,9,0,5,1,2,126,2.3281,0.3611,0.8882,3,3,gemini-2.5-flash-preview-09-2025,19353,8674
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,4,39.6,8,7,8.8,1,6,1,2,237,2.2224,0.2865,0.8803,3,3,gemini-2.5-flash-preview-09-2025,12334,6649
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,5,37.6,8,6,8.8,0,6,1,2,284,1.9718,0.2675,0.8876,3,3,gemini-2.5-flash-preview-09-2025,20500,8747
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,6,32.2,3,6,8.6,1,6,1,2,299,2.0566,0.2935,0.8838,3,3,gemini-2.5-flash-preview-09-2025,11379,7665
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,7,42.6,9,9,7.8,0,6,3,3,390,1.6813,0.2095,0.9172,3,3,gemini-2.5-flash-preview-09-2025,8333,9115
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,8,35.2,2,9,7.6,1,7,3,3,432,1.3607,0.6914,0.8632,3,3,gemini-2.5-flash-preview-09-2025,9715,7885
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,9,29.2,4,5,7.6,1,7,3,3,432,0.9352,0.9995,0.8411,2,2,gemini-2.5-flash-preview-09-2025,46958,7655
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,1,10,33,1,9,7,0,8,3,3,466,0.2602,0,1,3,3,gemini-2.5-flash-preview-09-2025,9812,7516
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,1,38.4,4,8,9.2,0,4,2,1,92,1.9306,0.2337,0.8706,3,3,gemini-2.5-flash-preview-09-2025,23876,8197
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,2,37.2,6,7,8.6,0,5,1,1,161,2.7082,0.49,0.7526,3,3,gemini-2.5-flash-preview-09-2025,16369,7785
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,3,34.6,5,6,8.8,0,5,1,1,129,2.4776,0.3362,0.901,3,3,gemini-2.5-flash-preview-09-2025,5394,8905
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,4,37.6,6,7,8.8,0,5,2,1,137,2.5233,0.356,0.7716,3,3,gemini-2.5-flash-preview-09-2025,16466,17330
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,5,28.2,1,5,8.6,1,6,2,2,174,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,13359,14001
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,6,42.2,7,9,8.6,0,6,1,2,156,2.3966,0.3126,0.8821,3,3,gemini-2.5-flash-preview-09-2025,13212,7352
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,7,37.8,9,6,8.4,1,7,1,2,186,2.5153,0.4221,0.8364,3,3,gemini-2.5-flash-preview-09-2025,10266,9494
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,8,40.2,5,10,7.6,0,11,2,2,267,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,19661,7665
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,9,33.2,8,5,7.6,1,11,2,2,330,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,9099,10010
s2__t3__gemini_2_5_flash_preview_09_2025__m5v2di,2,10,38.2,9,7,7.6,0,11,2,2,337,0,0,1,3,3,gemini-2.5-flash-preview-09-2025,21724,8504
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,1,28.6,5,3,8.8,0,6,2,2,136,1.9287,0.2172,0.975,1,1,gemini-2.5-flash-preview-09-2025,8518,5370
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,2,24.2,3,2,8.6,1,7,2,2,175,2.267,0.2992,0.9737,1,1,gemini-2.5-flash-preview-09-2025,10592,4161
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,3,27.8,5,3,8.4,0,8,1,2,187,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,24062,4580
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,4,27.8,5,3,8.4,0,8,1,2,187,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,19149,4556
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,5,27.4,5,3,8.2,0,9,1,2,203,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,9283,4468
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,6,27.4,5,3,8.2,0,9,1,2,202,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,23641,4532
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,7,39.4,5,9,8.2,0,9,1,2,209,2.2891,0.3833,0.8851,1,1,gemini-2.5-flash-preview-09-2025,12610,4760
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,8,27,5,3,8,1,9,1,2,218,2.3599,0.4153,0.888,1,1,gemini-2.5-flash-preview-09-2025,12166,5552
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,9,25,5,2,8,0,9,1,2,223,2.198,0.4272,0.8812,1,1,gemini-2.5-flash-preview-09-2025,15549,7351
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,0,10,19,1,1,8,1,9,2,2,218,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,10218,5391
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,1,29.4,5,3,9.2,0,4,2,1,101,2.0994,0.2641,0.8559,1,1,gemini-2.5-flash-preview-09-2025,20734,5511
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,2,27.4,5,3,8.2,0,8,2,2,179,2.3185,0.2917,0.9729,1,1,gemini-2.5-flash-preview-09-2025,8913,5524
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,3,27.4,5,3,8.2,0,8,2,2,213,2.5488,0.3613,0.9676,1,1,gemini-2.5-flash-preview-09-2025,9403,6076
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,4,27,5,3,8,0,9,2,2,240,2.4391,0.3497,0.9707,1,1,gemini-2.5-flash-preview-09-2025,15432,5642
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,5,26.6,5,3,7.8,0,9,2,2,272,2.4527,0.3494,0.9702,1,1,gemini-2.5-flash-preview-09-2025,17487,7650
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,6,26.6,5,3,7.8,0,9,2,2,278,2.4465,0.3621,0.9718,1,1,gemini-2.5-flash-preview-09-2025,9901,5244
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,7,26.6,5,3,7.8,0,9,2,2,285,2.1115,0.3128,0.9772,1,1,gemini-2.5-flash-preview-09-2025,11584,5613
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,8,26.2,5,3,7.6,0,10,2,2,310,2.1926,0.3358,0.9802,1,1,gemini-2.5-flash-preview-09-2025,10349,6536
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,9,29.2,4,5,7.6,0,10,2,2,316,2.3052,0.357,0.9746,1,1,gemini-2.5-flash-preview-09-2025,10126,6271
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,1,10,18.2,1,1,7.6,1,10,2,2,295,0,0,1,1,1,gemini-2.5-flash-preview-09-2025,4648,3658
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,1,29,5,3,9,0,5,2,1,111,2.2612,0.2894,0.8523,1,1,gemini-2.5-flash-preview-09-2025,7750,5916
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,2,25.6,2,3,8.8,0,6,2,2,174,2.3404,0.0469,0.997,1,1,gemini-2.5-flash-preview-09-2025,7927,4489
s1__t3__gemini_2_5_flash_preview_09_2025__m5v2db,2,3,28.6,5,3,8.8,0,6,1,2,150,2.131,0.2959,0.8976,1,1,gemini-2.5-flash-preview-09-2025,3733,5672
