condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t1__claude_sonnet_4_6,0,14,22.8,7,9,6.8,0,11,2,2,359,1.9596,0.1731,0.8911,3,3,claude-sonnet-4-6,6652,7026
s1__t1__claude_sonnet_4_6,0,15,20.8,8,7,5.8,0,7,2,5,341,1.5029,0.0985,0.9287,3,3,claude-sonnet-4-6,5200,7078
s1__t1__claude_sonnet_4_6,1,1,23,7,8,8,0,8,2,2,151,1.5099,0.0904,0.9589,3,3,claude-sonnet-4-6,5414,8050
s1__t1__claude_sonnet_4_6,1,2,19.6,6,6,7.6,0,8,3,2,217,1.7161,0.0348,0.9858,3,3,claude-sonnet-4-6,3859,8066
s1__t1__claude_sonnet_4_6,1,3,21.4,7,7,7.4,0,8,2,2,217,2.6087,0.0723,0.9574,3,3,claude-sonnet-4-6,4041,6818
s1__t1__claude_sonnet_4_6,1,4,11.6,4,0,7.6,1,8,3,2,217,1.8254,0.0349,0.9859,3,3,claude-sonnet-4-6,6662,7435
s1__t1__claude_sonnet_4_6,1,5,17.2,5,5,7.2,0,8,3,2,243,1.2926,0.0698,0.9663,3,3,claude-sonnet-4-6,7170,7282
s1__t1__claude_sonnet_4_6,1,6,10.8,1,0,9.8,1,1,0,0,6,0.498,0.0089,1,3,3,claude-sonnet-4-6,3709,6989
s1__t1__claude_sonnet_4_6,1,7,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,claude-sonnet-4-6,6994,13032
s1__t1__claude_sonnet_4_6,1,8,19,7,8,4,0,9,2,4,621,2.4849,0.1088,0.9509,3,3,claude-sonnet-4-6,11364,7700
s1__t1__claude_sonnet_4_6,1,9,12,3,5,4,1,9,2,4,697,1.3954,0.0608,0.9787,3,3,claude-sonnet-4-6,6817,7939
s1__t1__claude_sonnet_4_6,1,10,8,4,0,4,0,9,2,4,697,1.3954,0.0608,0.9787,3,3,claude-sonnet-4-6,11546,8909
s1__t1__claude_sonnet_4_6,1,11,20,7,6,7,0,8,2,2,287,1.1052,0.0989,0.9468,3,3,claude-sonnet-4-6,8747,7208
s1__t1__claude_sonnet_4_6,1,12,20.6,7,6,7.6,0,8,3,2,248,2.5519,0.5161,0.8772,3,3,claude-sonnet-4-6,4241,7382
s1__t1__claude_sonnet_4_6,1,13,17.4,4,7,6.4,0,8,3,3,355,2.58,0.1497,0.9048,3,3,claude-sonnet-4-6,4367,7755
s1__t1__claude_sonnet_4_6,1,14,22,7,8,7,0,8,2,2,286,1.0247,0.1119,0.9486,3,3,claude-sonnet-4-6,5055,7368
s1__t1__claude_sonnet_4_6,1,15,17.8,7,4,6.8,1,8,2,3,334,1.2208,0.1185,0.9493,3,3,claude-sonnet-4-6,4487,7680
s1__t1__claude_sonnet_4_6,0,1,18.4,7,9,2.4000000000000004,0,12,2,4,548,1.0911,0.1278,0.915,1,1,claude-sonnet-4-6,7364,7560
s1__t1__claude_sonnet_4_6,0,2,12.4,6,5,1.4000000000000004,1,13,2,5,833,1.3346,0.1458,0.9094,1,1,claude-sonnet-4-6,5431,6969
s1__t1__claude_sonnet_4_6,0,3,7,4,3,0,1,13,2,7,1652,0.8483,0.0796,0.9455,1,1,claude-sonnet-4-6,12272,6515
s1__t1__claude_sonnet_4_6,0,4,11,6,5,0,0,13,2,10,2045,1.2516,0.1005,0.9263,1,1,claude-sonnet-4-6,9257,7215
s1__t1__claude_sonnet_4_6,0,5,11,6,5,0,0,14,2,14,2649,1.4276,0.1067,0.9233,1,1,claude-sonnet-4-6,15911,8506
s1__t1__claude_sonnet_4_6,0,6,8,6,2,0,0,14,2,15,2943,1.4148,0.1099,0.9236,1,1,claude-sonnet-4-6,18420,6951
s1__t1__claude_sonnet_4_6,0,7,9,6,3,0,0,14,2,25,4266,1.437,0.1139,0.9219,1,1,claude-sonnet-4-6,27383,7127
s1__t1__claude_sonnet_4_6,0,8,10,6,4,0,0,14,2,29,4799,1.4515,0.1155,0.9208,1,1,claude-sonnet-4-6,30188,8992
s1__t1__claude_sonnet_4_6,0,9,9,6,3,0,0,14,3,36,5664,1.4614,0.118,0.9183,1,1,claude-sonnet-4-6,35680,10446
s1__t1__claude_sonnet_4_6,0,10,8,6,2,0,0,14,5,44,6595,1.4244,0.1191,0.9172,1,1,claude-sonnet-4-6,29199,6906
s1__t1__claude_sonnet_4_6,0,11,11,7,4,0,0,14,5,49,7348,1.4675,0.1232,0.9156,1,1,claude-sonnet-4-6,33087,8727
s1__t1__claude_sonnet_4_6,0,12,11,7,4,0,0,14,5,54,8401,1.4855,0.126,0.9131,1,1,claude-sonnet-4-6,52229,7965
s1__t1__claude_sonnet_4_6,0,13,10,7,3,0,0,14,5,60,9337,1.4973,0.1301,0.9109,1,1,claude-sonnet-4-6,55397,7500
s1__t1__claude_sonnet_4_6,0,14,7,3,4,0,0,14,5,61,9405,0.798,0.0771,0.9478,1,1,claude-sonnet-4-6,43031,9296
s1__t1__claude_sonnet_4_6,0,15,8,5,3,0,0,15,5,62,9428,0.7535,0.0703,0.9492,1,1,claude-sonnet-4-6,43801,9094
s1__t1__claude_sonnet_4_6,1,1,22.8,7,9,6.8,0,11,1,4,393,1.9766,0.1017,0.928,1,1,claude-sonnet-4-6,6087,6993
s1__t1__claude_sonnet_4_6,1,2,9,4,5,0,1,13,1,11,1211,0.9547,0.0767,0.9584,1,1,claude-sonnet-4-6,9461,8455
s1__t1__claude_sonnet_4_6,1,3,11,5,6,0,0,12,1,10,1272,0.4677,0.0529,0.9682,1,1,claude-sonnet-4-6,6378,16628
s1__t1__claude_sonnet_4_6,1,4,7,4,3,0,0,14,1,11,1888,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,15228,7756
s1__t1__claude_sonnet_4_6,1,5,7,5,2,0,0,14,2,11,1892,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,18912,7379
s1__t1__claude_sonnet_4_6,1,6,7,5,2,0,0,14,2,11,2318,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,12748,8051
s1__t1__claude_sonnet_4_6,1,7,7,5,2,0,0,14,2,15,2900,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,12827,6836
s1__t1__claude_sonnet_4_6,1,8,7,5,2,0,0,14,2,15,3324,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,13337,8269
s1__t1__claude_sonnet_4_6,1,9,5,4,1,0,0,14,2,16,3725,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,15141,9049
s1__t1__claude_sonnet_4_6,1,10,5,4,1,0,0,15,2,16,4403,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,18047,7886
s1__t1__claude_sonnet_4_6,1,11,5,4,1,0,0,15,2,17,4804,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,20077,8202
s1__t1__claude_sonnet_4_6,1,12,5,4,1,0,0,15,2,17,5282,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,32380,7641
s1__t1__claude_sonnet_4_6,1,13,7,5,2,0,0,15,2,19,5876,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,34682,6157
s1__t1__claude_sonnet_4_6,1,14,6,5,1,0,0,15,2,19,6692,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,41824,6787
s1__t1__claude_sonnet_4_6,1,15,6,5,1,0,0,15,2,19,7473,1.3241,0.0432,0.9619,1,1,claude-sonnet-4-6,33868,6198
