condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t1__gpt_5_4_mini__m6v2db,1,11,21.4,9,8,6.2,0,8,3,2,235,2.1854,0.1571,0.9219,3,3,gpt-5.4-mini,2755,2313
s1__t1__gpt_5_4_mini__m6v2db,1,12,20.4,8,0,6.2,0,8,3,2,235,2.1854,0.1571,0.9219,3,3,gpt-5.4-mini,2867,2376
s1__t1__gpt_5_4_mini__m6v2db,1,13,20.4,8,0,6.2,0,8,3,2,235,2.1854,0.1571,0.9219,3,3,gpt-5.4-mini,2404,4788
s1__t1__gpt_5_4_mini__m6v2db,1,14,20.6,9,4,5.8,0,9,3,2,273,2.2452,0.1875,0.9035,3,3,gpt-5.4-mini,2282,2746
s1__t1__gpt_5_4_mini__m6v2db,1,15,19.6,8,0,5.8,0,9,3,2,273,2.2452,0.1875,0.9035,3,3,gpt-5.4-mini,1971,3914
s1__t1__gpt_5_4_mini__m6v2db,1,16,20.6,9,6,5.8,0,9,3,2,292,2.1405,0.1342,0.9301,3,3,gpt-5.4-mini,2018,2514
s1__t1__gpt_5_4_mini__m6v2db,1,17,20.6,9,6,5.8,0,9,3,2,312,2.0112,0.1424,0.9199,3,3,gpt-5.4-mini,2036,2525
s1__t1__gpt_5_4_mini__m6v2db,1,18,19.8,9,7,5.4,0,9,3,2,350,2.4702,0.2592,0.8577,3,3,gpt-5.4-mini,2249,6664
s1__t1__gpt_5_4_mini__m6v2db,1,19,18.8,8,0,5.4,0,9,3,2,350,2.4702,0.2592,0.8577,3,3,gpt-5.4-mini,2674,2460
s1__t1__gpt_5_4_mini__m6v2db,1,20,18.8,8,0,5.4,0,9,3,2,350,2.4702,0.2592,0.8577,3,3,gpt-5.4-mini,3249,3138
s1__t1__gpt_5_4_mini__m6v2db,1,21,18.8,8,0,5.4,0,9,3,2,350,2.4702,0.2592,0.8577,3,3,gpt-5.4-mini,3595,2488
s1__t1__gpt_5_4_mini__m6v2db,2,1,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2938,5408
s1__t1__gpt_5_4_mini__m6v2db,2,2,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4503,2757
s1__t1__gpt_5_4_mini__m6v2db,2,3,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,5240,3674
s1__t1__gpt_5_4_mini__m6v2db,2,4,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2511,2339
s1__t1__gpt_5_4_mini__m6v2db,2,5,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2550,2614
s1__t1__gpt_5_4_mini__m6v2db,2,6,22.6,9,6,6.8,0,10,3,3,345,2.0193,0.1235,0.9401,3,3,gpt-5.4-mini,2481,2313
s1__t1__gpt_5_4_mini__m6v2db,2,7,21.6,8,0,6.8,0,10,3,3,345,2.0193,0.1235,0.9401,3,3,gpt-5.4-mini,2523,2145
s1__t1__gpt_5_4_mini__m6v2db,2,8,20.8,8,7,6.4,0,10,3,3,360,1.1862,0.0504,0.9743,3,3,gpt-5.4-mini,2207,2537
s1__t1__gpt_5_4_mini__m6v2db,2,9,20.6,9,8,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,3175,2389
s1__t1__gpt_5_4_mini__m6v2db,2,10,19.6,8,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,3112,6243
s1__t1__gpt_5_4_mini__m6v2db,2,11,19.6,8,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,4796,2540
s1__t1__gpt_5_4_mini__m6v2db,2,12,18.6,7,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,2526,3275
s1__t1__gpt_5_4_mini__m6v2db,2,13,19.6,8,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,2728,2715
s1__t1__gpt_5_4_mini__m6v2db,2,14,18.6,7,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,3199,3738
s1__t1__gpt_5_4_mini__m6v2db,2,15,19.6,8,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,4226,3762
s1__t1__gpt_5_4_mini__m6v2db,2,16,18.6,7,0,5.8,0,10,3,3,397,1.9116,0.129,0.9202,3,3,gpt-5.4-mini,3342,2739
s1__t1__gpt_5_4_mini__m7v2db,0,1,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4561,2445
s1__t1__gpt_5_4_mini__m7v2db,0,2,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,5396,2316
s1__t1__gpt_5_4_mini__m7v2db,0,3,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4273,2118
s1__t1__gpt_5_4_mini__m7v2db,0,4,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,5980,3105
s1__t1__gpt_5_4_mini__m7v2db,0,5,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3092,4688
s1__t1__gpt_5_4_mini__m7v2db,0,6,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4833,3792
s1__t1__gpt_5_4_mini__m7v2db,0,7,21,9,8,6,0,7,3,4,348,2.542,0.1749,0.9059,3,3,gpt-5.4-mini,2626,2827
s1__t1__gpt_5_4_mini__m7v2db,0,8,20,8,0,6,0,7,3,4,348,2.542,0.1749,0.9059,3,3,gpt-5.4-mini,3125,3592
s1__t1__gpt_5_4_mini__m7v2db,0,9,20,8,0,6,0,7,3,4,348,2.542,0.1749,0.9059,3,3,gpt-5.4-mini,3249,3051
s1__t1__gpt_5_4_mini__m7v2db,0,10,21,9,5,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,2935,3931
s1__t1__gpt_5_4_mini__m7v2db,0,11,20,8,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,3832,5939
s1__t1__gpt_5_4_mini__m7v2db,0,12,20,8,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,3557,2567
s1__t1__gpt_5_4_mini__m7v2db,0,13,21,9,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,3275,3897
s1__t1__gpt_5_4_mini__m7v2db,0,14,20,8,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,3257,3173
s1__t1__gpt_5_4_mini__m7v2db,0,15,20,8,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,3351,3317
s1__t1__gpt_5_4_mini__m7v2db,0,16,20,8,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,4150,2678
s1__t1__gpt_5_4_mini__m7v2db,0,17,21,9,0,6,0,7,3,4,408,2.3896,0.1935,0.89,3,3,gpt-5.4-mini,2966,2676
s1__t1__gpt_5_4_mini__m7v2db,1,1,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3263,2317
s1__t1__gpt_5_4_mini__m7v2db,1,2,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3469,13474
s1__t1__gpt_5_4_mini__m7v2db,1,3,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,6179,2601
s1__t1__gpt_5_4_mini__m7v2db,1,4,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3642,2841
s1__t1__gpt_5_4_mini__m7v2db,1,5,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3958,2302
s1__t1__gpt_5_4_mini__m7v2db,1,6,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3874,3130
s1__t1__gpt_5_4_mini__m7v2db,1,7,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,2913,3456
s1__t1__gpt_5_4_mini__m7v2db,1,8,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4005,3887
s1__t1__gpt_5_4_mini__m7v2db,1,9,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4209,2484
s1__t1__gpt_5_4_mini__m7v2db,1,10,21.4,9,8,6.2,0,12,3,4,319,2.3712,0.2147,0.8917,3,3,gpt-5.4-mini,2733,2455
s1__t1__gpt_5_4_mini__m7v2db,1,11,20.4,8,0,6.2,0,12,3,4,319,2.3953,0.2144,0.8915,3,3,gpt-5.4-mini,3402,2710
s1__t1__gpt_5_4_mini__m7v2db,1,12,20.4,8,0,6.2,0,12,3,4,319,2.3229,0.2144,0.8912,3,3,gpt-5.4-mini,3842,6505
s1__t1__gpt_5_4_mini__m7v2db,1,13,20.4,8,0,6.2,0,12,3,4,319,2.335,0.2142,0.891,3,3,gpt-5.4-mini,3633,2331
s1__t1__gpt_5_4_mini__m7v2db,1,14,20.4,8,0,6.2,0,12,3,4,319,2.2295,0.2145,0.8968,3,3,gpt-5.4-mini,2990,5090
s1__t1__gpt_5_4_mini__m7v2db,1,15,20.4,8,0,6.2,0,12,3,4,319,2.3555,0.2141,0.8923,3,3,gpt-5.4-mini,3397,3850
s1__t1__gpt_5_4_mini__m7v2db,1,16,20.4,8,0,6.2,0,12,3,4,319,2.2549,0.2145,0.8955,3,3,gpt-5.4-mini,3359,2429
s1__t1__gpt_5_4_mini__m7v2db,1,17,20.4,8,0,6.2,0,12,3,4,319,2.3536,0.2146,0.8928,3,3,gpt-5.4-mini,3540,5554
s1__t1__gpt_5_4_mini__m7v2db,1,18,19.8,9,8,5.4,0,11,3,4,478,1.5764,0.1392,0.9243,3,3,gpt-5.4-mini,3030,3962
s1__t1__gpt_5_4_mini__m7v2db,1,19,18.8,8,0,5.4,0,11,3,4,478,1.4983,0.1388,0.9324,3,3,gpt-5.4-mini,5371,3899
s1__t1__gpt_5_4_mini__m7v2db,1,20,18.8,8,0,5.4,0,11,3,4,478,1.4486,0.1391,0.9255,3,3,gpt-5.4-mini,4266,3726
s1__t1__gpt_5_4_mini__m7v2db,2,1,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3245,2877
s1__t1__gpt_5_4_mini__m7v2db,2,2,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4249,4724
s1__t1__gpt_5_4_mini__m7v2db,2,3,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3280,5534
s1__t1__gpt_5_4_mini__m7v2db,2,4,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3177,2358
s1__t1__gpt_5_4_mini__m7v2db,2,5,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3354,2040
s1__t1__gpt_5_4_mini__m7v2db,2,6,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3896,3730
s1__t1__gpt_5_4_mini__m7v2db,2,7,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4891,4274
s1__t1__gpt_5_4_mini__m7v2db,2,8,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4107,4312
s1__t1__gpt_5_4_mini__m7v2db,2,9,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,3664,2251
s1__t1__gpt_5_4_mini__m7v2db,2,10,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4005,4753
s1__t1__gpt_5_4_mini__m7v2db,2,11,20.6,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,4871,2001
s1__t1__gpt_5_4_mini__m5v2db,0,1,16.4,4,6,6.2,0,9,2,2,252,0.7073,0.0101,0.9938,1,1,gpt-5.4-mini,1785,2078
s1__t1__gpt_5_4_mini__m5v2db,0,2,9.4,5,6,2.2,1,11,2,3,498,0.8163,0.0091,0.9957,1,1,gpt-5.4-mini,1880,3059
s1__t1__gpt_5_4_mini__m5v2db,0,3,9.4,5,3,2.2,0,11,2,3,497,0.8437,0.0104,0.9951,1,1,gpt-5.4-mini,1955,2517
s1__t1__gpt_5_4_mini__m5v2db,0,4,6,6,5,0,0,11,2,5,773,1.1302,0.017,0.9912,1,1,gpt-5.4-mini,2527,4012
s1__t1__gpt_5_4_mini__m5v2db,0,5,7,7,6,0,0,11,2,7,1135,1.057,0.0161,0.9917,1,1,gpt-5.4-mini,3784,2949
s1__t1__gpt_5_4_mini__m5v2db,0,6,5,5,3,0,0,11,2,7,1180,1.0726,0.0146,0.9929,1,1,gpt-5.4-mini,3113,2154
s1__t1__gpt_5_4_mini__m5v2db,0,7,7,7,8,0,0,11,2,9,1446,0.9244,0.0176,0.9915,1,1,gpt-5.4-mini,4555,1839
s1__t1__gpt_5_4_mini__m5v2db,0,8,7,7,5,0,0,11,2,11,1819,0.9829,0.0171,0.9918,1,1,gpt-5.4-mini,5541,2469
s1__t1__gpt_5_4_mini__m5v2db,0,9,7,7,8,0,0,11,2,13,2193,1.2441,0.0236,0.9893,1,1,gpt-5.4-mini,6656,3314
s1__t1__gpt_5_4_mini__m5v2db,0,10,7,7,6,0,0,11,2,17,2868,1.2862,0.0175,0.9916,1,1,gpt-5.4-mini,7166,3564
s1__t1__gpt_5_4_mini__m5v2db,0,11,5,5,3,0,0,11,2,16,2664,0.8809,0.0097,0.9956,1,1,gpt-5.4-mini,6637,3045
s1__t1__gpt_5_4_mini__m5v2db,0,12,5,5,4,0,0,11,2,19,3190,0.9302,0.0094,0.9957,1,1,gpt-5.4-mini,7972,2930
s1__t1__gpt_5_4_mini__m5v2db,0,13,6,6,4,0,0,11,2,22,3762,0.7895,0.0085,0.9962,1,1,gpt-5.4-mini,9029,2126
s1__t1__gpt_5_4_mini__m5v2db,0,14,6,6,7,0,0,11,2,27,4326,1.0807,0.013,0.994,1,1,gpt-5.4-mini,9835,2440
s1__t1__gpt_5_4_mini__m5v2db,0,15,5,5,4,0,0,11,2,33,5339,0.8801,0.0112,0.9952,1,1,gpt-5.4-mini,13477,2119
s1__t1__gpt_5_4_mini__m5v2db,1,1,16.2,7,9,4.6,0,12,2,3,506,0.9986,0.0206,0.9865,1,1,gpt-5.4-mini,2104,3590
s1__t1__gpt_5_4_mini__m5v2db,1,2,6,6,8,0,1,12,2,5,914,1.4491,0.0378,0.9786,1,1,gpt-5.4-mini,2862,2796
s1__t1__gpt_5_4_mini__m5v2db,1,3,6,6,5,0,0,13,2,7,1301,1.5159,0.0424,0.977,1,1,gpt-5.4-mini,3376,2000
s1__t1__gpt_5_4_mini__m5v2db,1,4,7,7,8,0,0,13,2,9,1706,1.4211,0.0441,0.9786,1,1,gpt-5.4-mini,4284,2165
s1__t1__gpt_5_4_mini__m5v2db,1,5,7,7,6,0,0,12,2,9,1706,1.1897,0.0479,0.9751,1,1,gpt-5.4-mini,4438,4462
s1__t1__gpt_5_4_mini__m5v2db,1,6,7,7,6,0,0,12,2,9,1718,1.0237,0.0475,0.9759,1,1,gpt-5.4-mini,5537,2871
